,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
35221,34,61.0,1992.0,2512894.0,2514507.0,3211947.0,25.0,4.0,988.0,0.0,0.0,0.0,311503
35222,35,43.0,2035.0,5031251.0,5037741.0,3216429.0,45.0,4.0,987.0,0.0,0.0,3.0,311503
35223,36,53.0,2088.0,2257568.0,2260623.0,3093323.0,20.0,4.0,985.0,0.0,0.0,2.0,311503
35224,37,19.0,2107.0,10975961.0,10976594.0,3459373.0,100.0,4.0,981.0,0.0,0.0,6.0,311503
35225,38,49.0,2156.0,4524706.0,4528708.0,3485219.0,40.0,4.0,982.0,0.0,0.0,6.0,311503
35226,1,53.0,53.0,5385248.0,5418829.0,5385246.0,65.0,0.0,1000.0,0.0,0.0,4.0,1372132
35227,2,58.0,103.0,7353811.0,7354455.0,7257642.0,80.0,0.0,999.0,3.0,8.0,10.0,1372132
35228,3,41.0,120.0,9215719.0,9215744.0,8910491.0,95.0,1.0,1001.0,7.0,24.0,6.0,1372132
35229,4,37.0,141.0,8868232.0,8868442.0,9290173.0,90.0,13.0,999.0,5.0,16.0,3.0,1372132
35230,5,53.0,182.0,6914600.0,6915081.0,9420641.0,70.0,20.0,998.0,4.0,12.0,14.0,1372132
35231,6,86.0,240.0,294385.0,294401.0,9177002.0,5.0,36.0,1000.0,8.0,28.0,13.0,1372132
35232,7,62.0,294.0,1154722.0,1155880.0,8978435.0,15.0,56.0,1006.0,3.0,8.0,0.0,1372132
35233,8,28.0,310.0,8421601.0,8422261.0,9241972.0,80.0,19.0,1007.0,4.0,12.0,13.0,1372132
35234,9,58.0,340.0,4378514.0,4378557.0,9428700.0,45.0,54.0,1006.0,8.0,28.0,10.0,1372132
35235,10,38.0,362.0,5755753.0,5756224.0,9541591.0,55.0,75.0,1008.0,5.0,16.0,19.0,1372132
35236,11,24.0,386.0,10521970.0,10524689.0,9695078.0,100.0,75.0,1012.0,0.0,0.0,10.0,1372132
35237,12,44.0,422.0,6841158.0,6841969.0,9731157.0,65.0,81.0,1011.0,4.0,8.0,11.0,1372132
35238,13,67.0,461.0,3887642.0,3887685.0,9794758.0,40.0,89.0,1009.0,8.0,28.0,11.0,1372132
35239,14,72.0,521.0,2040679.0,2041409.0,9735950.0,20.0,11.0,1016.0,4.0,12.0,5.0,1372132
35240,15,60.0,565.0,2969700.0,2970004.0,9728459.0,30.0,0.0,1020.0,5.0,16.0,14.0,1372132
35241,16,47.0,596.0,5759807.0,5760312.0,9785688.0,55.0,21.0,1026.0,5.0,16.0,11.0,1372132
35242,17,79.0,659.0,2517513.0,2517797.0,9662066.0,25.0,12.0,1027.0,5.0,16.0,13.0,1372132
35243,18,62.0,693.0,3093630.0,3093690.0,9688783.0,30.0,5.0,1030.0,8.0,28.0,18.0,1372132
35244,19,65.0,750.0,6114463.0,6115950.0,9656113.0,60.0,5.0,1034.0,3.0,8.0,16.0,1372132
35245,20,59.0,781.0,5953554.0,5953592.0,9771632.0,55.0,23.0,1034.0,8.0,28.0,10.0,1372132
35246,21,69.0,850.0,2473311.0,2486473.0,9587700.0,25.0,23.0,1036.0,0.0,0.0,7.0,1372132
35247,22,45.0,891.0,5887311.0,5889336.0,9634830.0,55.0,9.0,1036.0,3.0,4.0,27.0,1372132
35248,23,57.0,944.0,6897398.0,6907444.0,9643339.0,65.0,26.0,1038.0,2.0,4.0,21.0,1372132
35249,24,78.0,1010.0,6973187.0,6973274.0,9565440.0,65.0,19.0,1038.0,4.0,12.0,15.0,1372132
35250,25,65.0,1071.0,7801152.0,7801983.0,9521908.0,70.0,4.0,1037.0,2.0,4.0,17.0,1372132
35251,26,91.0,1162.0,601863.0,609409.0,9116336.0,10.0,16.0,1039.0,1.0,0.0,11.0,1372132
35252,27,50.0,1204.0,7471878.0,7473809.0,9198798.0,70.0,8.0,1038.0,3.0,8.0,4.0,1372132
35253,28,59.0,1263.0,4146130.0,4170083.0,9018988.0,40.0,23.0,1039.0,0.0,0.0,1.0,1372132
35254,29,69.0,1308.0,764501.0,764531.0,8919962.0,10.0,58.0,1032.0,8.0,24.0,11.0,1372132
35255,30,41.0,1329.0,7418331.0,7418457.0,9073874.0,70.0,18.0,1030.0,6.0,20.0,19.0,1372132
35256,31,34.0,1335.0,5691636.0,5691677.0,9284948.0,55.0,4.0,1027.0,8.0,28.0,9.0,1372132
35257,32,50.0,1357.0,6899623.0,6899636.0,9439798.0,65.0,13.0,1026.0,8.0,28.0,0.0,1372132
35258,33,53.0,1370.0,6633148.0,6633160.0,9657262.0,60.0,65.0,1028.0,11.0,40.0,14.0,1372132
35259,34,55.0,1389.0,3638073.0,3638096.0,9725619.0,35.0,54.0,1031.0,10.0,36.0,19.0,1372132
35260,35,44.0,1397.0,5030201.0,5030221.0,9877892.0,45.0,29.0,1025.0,10.0,36.0,14.0,1372132
35261,36,59.0,1424.0,1300391.0,1300414.0,9921193.0,15.0,82.0,1028.0,9.0,32.0,8.0,1372132
35262,37,44.0,1468.0,3883321.0,3907363.0,9861887.0,35.0,82.0,1029.0,0.0,0.0,12.0,1372132
35263,38,63.0,1531.0,1288653.0,1297105.0,9722598.0,15.0,82.0,1033.0,0.0,0.0,19.0,1372132
35264,1,35.0,35.0,8277761.0,8289021.0,8277760.0,100.0,25.0,1000.0,0.0,0.0,7.0,1963360
35265,2,72.0,107.0,4316357.0,4341122.0,6877797.0,50.0,5.0,999.0,1.0,0.0,4.0,1963360
35266,3,56.0,163.0,7169513.0,7181451.0,6759974.0,75.0,5.0,999.0,0.0,0.0,2.0,1963360
35267,4,32.0,195.0,9440875.0,9450366.0,7732001.0,95.0,5.0,997.0,0.0,0.0,1.0,1963360
35268,5,58.0,241.0,5360786.0,5361010.0,8018108.0,55.0,2.0,995.0,6.0,12.0,20.0,1963360
35269,6,98.0,339.0,41808.0,42319.0,5392932.0,1.0,17.0,999.0,1.0,0.0,26.0,1963360
35270,7,42.0,381.0,6348303.0,6375134.0,5617972.0,65.0,17.0,1004.0,0.0,0.0,21.0,1963360
35271,8,43.0,424.0,2758100.0,2784916.0,5156885.0,30.0,17.0,1004.0,0.0,0.0,14.0,1963360
35272,9,74.0,498.0,545524.0,553364.0,3902980.0,10.0,17.0,1006.0,0.0,0.0,13.0,1963360
35273,10,46.0,544.0,2659638.0,2685244.0,3505884.0,25.0,17.0,1008.0,0.0,0.0,9.0,1963360
35274,11,59.0,603.0,2526729.0,2543936.0,3030934.0,25.0,17.0,1007.0,0.0,0.0,3.0,1963360
35275,12,37.0,640.0,8376050.0,8393669.0,3766677.0,80.0,17.0,1007.0,0.0,0.0,4.0,1963360
35276,13,77.0,717.0,1836606.0,1849276.0,3137476.0,20.0,17.0,1008.0,0.0,0.0,2.0,1963360
35277,14,56.0,773.0,6096389.0,6119699.0,3355056.0,60.0,17.0,1008.0,0.0,0.0,4.0,1963360
35278,15,64.0,837.0,1904844.0,1924927.0,2877267.0,20.0,17.0,1010.0,0.0,0.0,2.0,1963360
35279,16,37.0,874.0,8705362.0,8726395.0,3359946.0,80.0,17.0,1008.0,0.0,0.0,2.0,1963360
35280,17,64.0,930.0,5091685.0,5091742.0,3757233.0,50.0,18.0,1005.0,7.0,8.0,17.0,1963360
35281,18,50.0,980.0,6146969.0,6165072.0,3938467.0,60.0,18.0,1009.0,0.0,0.0,18.0,1963360
35282,19,60.0,1040.0,7058768.0,7077186.0,4245208.0,65.0,18.0,1011.0,0.0,0.0,11.0,1963360
35283,20,78.0,1118.0,1207813.0,1220751.0,3843678.0,15.0,18.0,1012.0,0.0,0.0,4.0,1963360
35284,21,49.0,1167.0,6817094.0,6835539.0,4122218.0,65.0,18.0,1016.0,0.0,0.0,9.0,1963360
35285,22,62.0,1229.0,942011.0,953942.0,3660524.0,10.0,18.0,1016.0,0.0,0.0,7.0,1963360
35286,23,40.0,1269.0,10676620.0,10682629.0,4203461.0,100.0,18.0,1015.0,0.0,0.0,13.0,1963360
35287,24,67.0,1336.0,7590129.0,7595336.0,4917621.0,70.0,18.0,1015.0,0.0,0.0,27.0,1963360
35288,25,68.0,1404.0,7237958.0,7250138.0,5137031.0,65.0,18.0,1015.0,0.0,0.0,9.0,1963360
35289,26,61.0,1465.0,6497172.0,6511913.0,5247956.0,60.0,18.0,1015.0,0.0,0.0,5.0,1963360
35290,27,38.0,1503.0,10514321.0,10525784.0,5484021.0,95.0,18.0,1018.0,0.0,0.0,2.0,1963360
35291,28,42.0,1545.0,8335617.0,8349497.0,5682354.0,75.0,18.0,1021.0,0.0,0.0,0.0,1963360
35292,29,69.0,1602.0,764501.0,764541.0,5424346.0,10.0,116.0,1004.0,8.0,12.0,4.0,1963360
35293,30,31.0,1633.0,9894073.0,9908667.0,5609406.0,90.0,116.0,1006.0,0.0,0.0,16.0,1963360
35294,31,33.0,1666.0,5693182.0,5731548.0,5603757.0,55.0,127.0,1007.0,0.0,0.0,19.0,1963360
35295,32,30.0,1696.0,10584981.0,10592803.0,5892738.0,95.0,127.0,1007.0,0.0,0.0,21.0,1963360
35296,33,49.0,1745.0,7414418.0,7437846.0,5949370.0,70.0,127.0,1004.0,0.0,0.0,13.0,1963360
35297,34,40.0,1785.0,6904580.0,6930475.0,6002009.0,65.0,127.0,1005.0,0.0,0.0,0.0,1963360
35298,35,53.0,1838.0,1615666.0,1642728.0,5878831.0,15.0,127.0,1004.0,0.0,0.0,9.0,1963360
35299,36,42.0,1880.0,5710651.0,5748626.0,5877112.0,55.0,127.0,1005.0,0.0,0.0,8.0,1963360
35300,37,50.0,1930.0,2305489.0,2331892.0,5747999.0,25.0,127.0,1004.0,0.0,0.0,8.0,1963360
35301,38,55.0,1985.0,2823199.0,2847344.0,5660777.0,25.0,127.0,1004.0,0.0,0.0,-2.0,1963360
35302,1,46.0,46.0,6915583.0,7054367.0,6915583.0,85.0,0.0,1000.0,0.0,0.0,6.0,6741929
35303,2,83.0,129.0,1777337.0,1829090.0,4022393.0,20.0,0.0,1000.0,0.0,0.0,14.0,6741929
35304,3,38.0,167.0,9429041.0,9435265.0,6486565.0,100.0,14.0,1001.0,2.0,0.0,7.0,6741929
35305,4,27.0,194.0,9912147.0,9921646.0,7796634.0,100.0,8.0,1002.0,1.0,0.0,22.0,6741929
35306,5,67.0,261.0,2446547.0,2526432.0,7062715.0,25.0,8.0,1006.0,0.0,0.0,11.0,6741929
35307,6,85.0,346.0,313541.0,320675.0,4853509.0,5.0,3.0,1008.0,1.0,0.0,23.0,6741929
35308,7,74.0,420.0,199017.0,208905.0,2678305.0,5.0,3.0,1009.0,0.0,0.0,6.0,6741929
35309,8,39.0,459.0,4021892.0,4143818.0,2590336.0,40.0,3.0,1011.0,0.0,0.0,5.0,6741929
35310,9,61.0,520.0,3367094.0,3382061.0,2439487.0,35.0,0.0,1013.0,3.0,0.0,12.0,6741929
35311,10,48.0,568.0,2130397.0,2215442.0,2087389.0,25.0,0.0,1018.0,0.0,0.0,20.0,6741929
35312,11,74.0,642.0,471975.0,489811.0,1215222.0,5.0,0.0,1021.0,0.0,0.0,6.0,6741929
35313,12,60.0,702.0,2659841.0,2664300.0,1110837.0,25.0,0.0,1023.0,4.0,0.0,8.0,6741929
35314,13,78.0,780.0,1750176.0,1776034.0,905872.0,20.0,0.0,1025.0,1.0,0.0,11.0,6741929
35315,14,71.0,851.0,2051444.0,2119929.0,773645.0,20.0,0.0,1028.0,0.0,0.0,8.0,6741929
35316,15,70.0,921.0,954852.0,1005090.0,494614.0,10.0,0.0,1027.0,0.0,0.0,1.0,6741929
35317,16,74.0,995.0,164776.0,170211.0,240219.0,5.0,8.0,1028.0,1.0,0.0,8.0,6741929
35318,17,77.0,1072.0,2816898.0,2838319.0,271921.0,30.0,3.0,1033.0,2.0,0.0,21.0,6741929
35319,18,52.0,1124.0,5796361.0,5828082.0,386021.0,55.0,0.0,1035.0,1.0,0.0,18.0,6741929
35320,19,86.0,1210.0,1134894.0,1184837.0,307774.0,15.0,6.0,1039.0,0.0,0.0,15.0,6741929
35321,20,81.0,1291.0,846331.0,872105.0,200473.0,10.0,10.0,1046.0,1.0,0.0,17.0,6741929
35322,21,55.0,1346.0,5437644.0,5523563.0,310178.0,50.0,10.0,1049.0,0.0,0.0,21.0,6741929
35323,22,53.0,1399.0,2690283.0,2797114.0,271465.0,25.0,10.0,1053.0,0.0,0.0,11.0,6741929
35324,23,45.0,1444.0,10129132.0,10180184.0,427947.0,95.0,10.0,1054.0,0.0,0.0,14.0,6741929
35325,24,139.0,1583.0,573779.0,583730.0,278361.0,10.0,10.0,1052.0,0.0,0.0,19.0,6741929
35326,25,77.0,1660.0,5753780.0,5756348.0,400599.0,55.0,9.0,1049.0,4.0,0.0,10.0,6741929
35327,26,74.0,1734.0,3559926.0,3634937.0,455167.0,35.0,9.0,1049.0,0.0,0.0,12.0,6741929
35328,27,53.0,1787.0,6146099.0,6176699.0,491409.0,55.0,7.0,1050.0,2.0,0.0,7.0,6741929
35329,28,49.0,1836.0,7134522.0,7210189.0,611322.0,65.0,7.0,1049.0,0.0,0.0,16.0,6741929
35330,29,27.0,1863.0,8847612.0,8858464.0,879763.0,80.0,4.0,1047.0,2.0,0.0,3.0,6741929
35331,30,38.0,1901.0,8371026.0,8384392.0,1044906.0,75.0,11.0,1046.0,2.0,0.0,11.0,6741929
35332,31,28.0,1929.0,7754567.0,7915244.0,1223549.0,70.0,11.0,1045.0,0.0,0.0,3.0,6741929
35333,32,57.0,1986.0,5163438.0,5175052.0,1433658.0,50.0,5.0,1038.0,2.0,0.0,10.0,6741929
35334,33,71.0,2057.0,2045919.0,2108560.0,1346285.0,20.0,5.0,1036.0,0.0,0.0,3.0,6741929
35335,34,46.0,2103.0,5369423.0,5470921.0,1539132.0,50.0,5.0,1038.0,0.0,0.0,4.0,6741929
35336,35,48.0,2151.0,3063923.0,3214957.0,1494067.0,30.0,5.0,1038.0,0.0,0.0,3.0,6741929
35337,36,34.0,2185.0,8585057.0,8717821.0,1677439.0,80.0,5.0,1039.0,0.0,0.0,11.0,6741929
35338,37,33.0,2218.0,7530096.0,7682339.0,1853928.0,70.0,5.0,1035.0,0.0,0.0,6.0,6741929
35339,38,69.0,2287.0,616479.0,636701.0,1658213.0,10.0,5.0,1035.0,0.0,0.0,15.0,6741929
35340,1,,,,,,,,,,,,14025037
35341,2,,,,,,,,,,,,14025037
35342,3,,,,,,,,,,,,14025037
35343,4,,,,,,,,,,,,14025037
35344,5,,,,,,,,,,,,14025037
35345,6,,,,,,,,,,,,14025037
35346,7,,,,,,,,,,,,14025037
35347,8,,,,,,,,,,,,14025037
35348,9,,,,,,,,,,,,14025037
35349,10,,,,,,,,,,,,14025037
35350,11,,,,,,,,,,,,14025037
35351,12,,,,,,,,,,,,14025037
35352,13,,,,,,,,,,,,14025037
35353,14,,,,,,,,,,,,14025037
35354,15,,,,,,,,,,,,14025037
35355,16,,,,,,,,,,,,14025037
35356,17,,,,,,,,,,,,14025037
35357,18,,,,,,,,,,,,14025037
35358,19,,,,,,,,,,,,14025037
35359,20,,,,,,,,,,,,14025037
35360,21,,,,,,,,,,,,14025037
35361,22,,,,,,,,,,,,14025037
35362,23,,,,,,,,,,,,14025037
35363,24,,,,,,,,,,,,14025037
35364,25,,,,,,,,,,,,14025037
35365,26,,,,,,,,,,,,14025037
35366,27,,,,,,,,,,,,14025037
35367,28,,,,,,,,,,,,14025037
35368,29,,,,,,,,,,,,14025037
35369,30,,,,,,,,,,,,14025037
35370,31,,,,,,,,,,,,14025037
35371,32,,,,,,,,,,,,14025037
35372,33,,,,,,,,,,,,14025037
35373,34,,,,,,,,,,,,14025037
35374,35,,,,,,,,,,,,14025037
35375,36,,,,,,,,,,,,14025037
35376,37,,,,,,,,,,,,14025037
35377,38,,,,,,,,,,,,14025037
35378,1,,,,,,,,,,,,20014911
35379,2,,,,,,,,,,,,20014911
35380,3,,,,,,,,,,,,20014911
35381,4,,,,,,,,,,,,20014911
35382,5,,,,,,,,,,,,20014911
35383,6,,,,,,,,,,,,20014911
35384,7,,,,,,,,,,,,20014911
35385,8,,,,,,,,,,,,20014911
35386,9,,,,,,,,,,,,20014911
35387,10,,,,,,,,,,,,20014911
35388,11,,,,,,,,,,,,20014911
35389,12,,,,,,,,,,,,20014911
35390,13,,,,,,,,,,,,20014911
35391,14,,,,,,,,,,,,20014911
35392,15,,,,,,,,,,,,20014911
35393,16,,,,,,,,,,,,20014911
35394,17,,,,,,,,,,,,20014911
35395,18,,,,,,,,,,,,20014911
35396,19,,,,,,,,,,,,20014911
35397,20,,,,,,,,,,,,20014911
35398,21,,,,,,,,,,,,20014911
35399,22,,,,,,,,,,,,20014911
35400,23,,,,,,,,,,,,20014911
35401,24,,,,,,,,,,,,20014911
35402,25,,,,,,,,,,,,20014911
35403,26,,,,,,,,,,,,20014911
35404,27,,,,,,,,,,,,20014911
35405,28,,,,,,,,,,,,20014911
35406,29,,,,,,,,,,,,20014911
35407,30,,,,,,,,,,,,20014911
35408,31,,,,,,,,,,,,20014911
35409,32,,,,,,,,,,,,20014911
35410,33,,,,,,,,,,,,20014911
35411,34,,,,,,,,,,,,20014911
35412,35,,,,,,,,,,,,20014911
35413,36,,,,,,,,,,,,20014911
35414,37,,,,,,,,,,,,20014911
35415,38,,,,,,,,,,,,20014911
35416,1,,,,,,,,,,,,28366708
35417,2,,,,,,,,,,,,28366708
35418,3,,,,,,,,,,,,28366708
35419,4,,,,,,,,,,,,28366708
35420,5,,,,,,,,,,,,28366708
35421,6,,,,,,,,,,,,28366708
35422,7,,,,,,,,,,,,28366708
35423,8,,,,,,,,,,,,28366708
35424,9,,,,,,,,,,,,28366708
35425,10,,,,,,,,,,,,28366708
35426,11,,,,,,,,,,,,28366708
35427,12,,,,,,,,,,,,28366708
35428,13,,,,,,,,,,,,28366708
35429,14,,,,,,,,,,,,28366708
35430,15,,,,,,,,,,,,28366708
35431,16,,,,,,,,,,,,28366708
35432,17,,,,,,,,,,,,28366708
35433,18,,,,,,,,,,,,28366708
35434,19,,,,,,,,,,,,28366708
35435,20,,,,,,,,,,,,28366708
35436,21,,,,,,,,,,,,28366708
35437,22,,,,,,,,,,,,28366708
35438,23,,,,,,,,,,,,28366708
35439,24,,,,,,,,,,,,28366708
35440,25,,,,,,,,,,,,28366708
35441,26,,,,,,,,,,,,28366708
35442,27,,,,,,,,,,,,28366708
35443,28,,,,,,,,,,,,28366708
35444,29,,,,,,,,,,,,28366708
35445,30,,,,,,,,,,,,28366708
35446,31,,,,,,,,,,,,28366708
35447,32,,,,,,,,,,,,28366708
35448,33,,,,,,,,,,,,28366708
35449,34,,,,,,,,,,,,28366708
35450,35,,,,,,,,,,,,28366708
35451,36,,,,,,,,,,,,28366708
35452,37,,,,,,,,,,,,28366708
35453,38,,,,,,,,,,,,28366708
35454,1,,,,,,,,,,,,38479760
35455,2,,,,,,,,,,,,38479760
35456,3,,,,,,,,,,,,38479760
35457,4,,,,,,,,,,,,38479760
35458,5,,,,,,,,,,,,38479760
35459,6,,,,,,,,,,,,38479760
35460,7,,,,,,,,,,,,38479760
35461,8,,,,,,,,,,,,38479760
35462,9,,,,,,,,,,,,38479760
35463,10,,,,,,,,,,,,38479760
35464,11,,,,,,,,,,,,38479760
35465,12,,,,,,,,,,,,38479760
35466,13,,,,,,,,,,,,38479760
35467,14,,,,,,,,,,,,38479760
35468,15,,,,,,,,,,,,38479760
35469,16,,,,,,,,,,,,38479760
35470,17,,,,,,,,,,,,38479760
35471,18,,,,,,,,,,,,38479760
35472,19,,,,,,,,,,,,38479760
35473,20,,,,,,,,,,,,38479760
35474,21,,,,,,,,,,,,38479760
35475,22,,,,,,,,,,,,38479760
35476,23,,,,,,,,,,,,38479760
35477,24,,,,,,,,,,,,38479760
35478,25,,,,,,,,,,,,38479760
35479,26,,,,,,,,,,,,38479760
35480,27,,,,,,,,,,,,38479760
35481,28,,,,,,,,,,,,38479760
35482,29,,,,,,,,,,,,38479760
35483,30,,,,,,,,,,,,38479760
35484,31,,,,,,,,,,,,38479760
35485,32,,,,,,,,,,,,38479760
35486,33,,,,,,,,,,,,38479760
35487,34,,,,,,,,,,,,38479760
35488,35,,,,,,,,,,,,38479760
35489,36,,,,,,,,,,,,38479760
35490,37,,,,,,,,,,,,38479760
35491,38,,,,,,,,,,,,38479760
35492,1,,,,,,,,,,,,53936105
35493,2,,,,,,,,,,,,53936105
35494,3,,,,,,,,,,,,53936105
35495,4,,,,,,,,,,,,53936105
35496,5,,,,,,,,,,,,53936105
35497,6,,,,,,,,,,,,53936105
35498,7,,,,,,,,,,,,53936105
35499,8,,,,,,,,,,,,53936105
35500,9,,,,,,,,,,,,53936105
35501,10,,,,,,,,,,,,53936105
35502,11,,,,,,,,,,,,53936105
35503,12,,,,,,,,,,,,53936105
35504,13,,,,,,,,,,,,53936105
35505,14,,,,,,,,,,,,53936105
35506,15,,,,,,,,,,,,53936105
35507,16,,,,,,,,,,,,53936105
35508,17,,,,,,,,,,,,53936105
35509,18,,,,,,,,,,,,53936105
35510,19,,,,,,,,,,,,53936105
35511,20,,,,,,,,,,,,53936105
35512,21,,,,,,,,,,,,53936105
35513,22,,,,,,,,,,,,53936105
35514,23,,,,,,,,,,,,53936105
35515,24,,,,,,,,,,,,53936105
35516,25,,,,,,,,,,,,53936105
35517,26,,,,,,,,,,,,53936105
35518,27,,,,,,,,,,,,53936105
35519,28,,,,,,,,,,,,53936105
35520,29,,,,,,,,,,,,53936105
35521,30,,,,,,,,,,,,53936105
35522,31,,,,,,,,,,,,53936105
35523,32,,,,,,,,,,,,53936105
35524,33,,,,,,,,,,,,53936105
35525,34,,,,,,,,,,,,53936105
35526,35,,,,,,,,,,,,53936105
35527,36,,,,,,,,,,,,53936105
35528,37,,,,,,,,,,,,53936105
35529,38,,,,,,,,,,,,53936105
35530,1,,,,,,,,,,,,58245523
35531,2,,,,,,,,,,,,58245523
35532,3,,,,,,,,,,,,58245523
35533,4,,,,,,,,,,,,58245523
35534,5,,,,,,,,,,,,58245523
35535,6,,,,,,,,,,,,58245523
35536,7,,,,,,,,,,,,58245523
35537,8,,,,,,,,,,,,58245523
35538,9,,,,,,,,,,,,58245523
35539,10,,,,,,,,,,,,58245523
35540,11,,,,,,,,,,,,58245523
35541,12,,,,,,,,,,,,58245523
35542,13,,,,,,,,,,,,58245523
35543,14,,,,,,,,,,,,58245523
35544,15,,,,,,,,,,,,58245523
35545,16,,,,,,,,,,,,58245523
35546,17,,,,,,,,,,,,58245523
35547,18,,,,,,,,,,,,58245523
35548,19,,,,,,,,,,,,58245523
35549,20,,,,,,,,,,,,58245523
35550,21,,,,,,,,,,,,58245523
35551,22,,,,,,,,,,,,58245523
35552,23,,,,,,,,,,,,58245523
35553,24,,,,,,,,,,,,58245523
35554,25,,,,,,,,,,,,58245523
35555,26,,,,,,,,,,,,58245523
35556,27,,,,,,,,,,,,58245523
35557,28,,,,,,,,,,,,58245523
35558,29,,,,,,,,,,,,58245523
35559,30,,,,,,,,,,,,58245523
35560,31,,,,,,,,,,,,58245523
35561,32,,,,,,,,,,,,58245523
35562,33,,,,,,,,,,,,58245523
35563,34,,,,,,,,,,,,58245523
35564,35,,,,,,,,,,,,58245523
35565,36,,,,,,,,,,,,58245523
35566,37,,,,,,,,,,,,58245523
35567,38,,,,,,,,,,,,58245523
35568,1,63.0,63.0,2859831.0,2872557.0,2859831.0,35.0,0.0,1000.0,0.0,0.0,1.0,337810
35569,2,89.0,152.0,944537.0,946692.0,837348.0,10.0,0.0,1000.0,0.0,0.0,7.0,337810
35570,3,70.0,222.0,4013184.0,4016530.0,1302032.0,45.0,4.0,1002.0,1.0,0.0,2.0,337810
35571,4,54.0,276.0,4158330.0,4163693.0,1278211.0,45.0,0.0,1003.0,0.0,0.0,1.0,337810
35572,5,65.0,341.0,2958703.0,2963858.0,1206985.0,30.0,0.0,1006.0,0.0,0.0,3.0,337810
35573,6,64.0,405.0,2202451.0,2203902.0,689175.0,25.0,2.0,1007.0,2.0,0.0,0.0,337810
35574,7,54.0,459.0,2728250.0,2729877.0,509722.0,30.0,0.0,1009.0,2.0,0.0,12.0,337810
35575,8,41.0,500.0,3357669.0,3362584.0,486946.0,35.0,0.0,1012.0,0.0,0.0,15.0,337810
35576,9,48.0,548.0,7425927.0,7428648.0,963190.0,75.0,0.0,1015.0,0.0,0.0,4.0,337810
35577,10,38.0,586.0,5384259.0,5388695.0,1218454.0,55.0,0.0,1019.0,0.0,0.0,5.0,337810
35578,11,54.0,640.0,3924634.0,3926581.0,1288585.0,40.0,7.0,1018.0,2.0,0.0,10.0,337810
35579,12,38.0,678.0,8146546.0,8148640.0,1973310.0,80.0,7.0,1021.0,0.0,0.0,6.0,337810
35580,13,45.0,723.0,8578078.0,8579781.0,2877658.0,80.0,7.0,1020.0,0.0,0.0,-1.0,337810
35581,14,69.0,792.0,2475986.0,2478608.0,2601390.0,25.0,7.0,1018.0,0.0,0.0,0.0,337810
35582,15,65.0,857.0,1896356.0,1896478.0,2143231.0,20.0,25.0,1015.0,4.0,0.0,3.0,337810
35583,16,60.0,917.0,1588801.0,1591311.0,1823640.0,15.0,11.0,1019.0,1.0,0.0,7.0,337810
35584,17,83.0,1000.0,1733925.0,1735689.0,1562785.0,20.0,11.0,1023.0,0.0,0.0,12.0,337810
35585,18,62.0,1062.0,3048130.0,3049651.0,1519223.0,30.0,2.0,1027.0,3.0,0.0,2.0,337810
35586,19,83.0,1145.0,1616597.0,1619636.0,1344581.0,15.0,2.0,1029.0,0.0,0.0,0.0,337810
35587,20,66.0,1211.0,3819199.0,3822505.0,1347646.0,35.0,3.0,1031.0,1.0,0.0,1.0,337810
35588,21,59.0,1270.0,4516242.0,4519449.0,1492122.0,45.0,3.0,1034.0,0.0,0.0,2.0,337810
35589,22,42.0,1312.0,6742019.0,6748502.0,1575243.0,65.0,3.0,1035.0,0.0,0.0,3.0,337810
35590,23,61.0,1373.0,5253796.0,5254009.0,1592103.0,50.0,1.0,1034.0,4.0,0.0,4.0,337810
35591,24,131.0,1504.0,1122002.0,1123838.0,1285430.0,15.0,4.0,1028.0,1.0,0.0,15.0,337810
35592,25,100.0,1604.0,1136104.0,1139158.0,1107103.0,15.0,1.0,1027.0,1.0,0.0,4.0,337810
35593,26,84.0,1688.0,1495899.0,1499582.0,1007253.0,15.0,10.0,1024.0,1.0,0.0,12.0,337810
35594,27,43.0,1731.0,9526825.0,9529682.0,1209809.0,85.0,10.0,1025.0,0.0,0.0,6.0,337810
35595,28,55.0,1786.0,5784060.0,5786146.0,1313378.0,55.0,13.0,1022.0,2.0,0.0,10.0,337810
35596,29,60.0,1842.0,1646761.0,1647808.0,1183590.0,15.0,46.0,1021.0,2.0,4.0,0.0,337810
35597,30,69.0,1911.0,188936.0,189461.0,908674.0,5.0,43.0,1020.0,1.0,0.0,6.0,337810
35598,31,39.0,1950.0,3731836.0,3733993.0,940608.0,35.0,7.0,1025.0,1.0,0.0,2.0,337810
35599,32,76.0,2026.0,1955676.0,1957460.0,913657.0,20.0,8.0,1028.0,1.0,0.0,1.0,337810
35600,33,68.0,2094.0,2629718.0,2632863.0,893909.0,25.0,8.0,1030.0,0.0,0.0,8.0,337810
35601,34,54.0,2148.0,3639202.0,3641345.0,1002625.0,35.0,8.0,1030.0,0.0,0.0,0.0,337810
35602,35,52.0,2200.0,1860784.0,1865120.0,932348.0,20.0,14.0,1023.0,0.0,0.0,2.0,337810
35603,36,45.0,2245.0,4620286.0,4625081.0,980721.0,45.0,14.0,1026.0,0.0,0.0,38.0,337810
35604,37,81.0,2326.0,24460.0,24575.0,697332.0,1.0,19.0,1027.0,2.0,0.0,0.0,337810
